booking_id,arrival_date,lead_time,is_flexible,actual_temp,actual_precip,forecast_14d_temp,forecast_14d_precip,forecast_3d_temp,forecast_3d_precip,weather_penalty_14d,weather_penalty_3d,weather_shock,cancellation_prob,is_canceled
8429,2025-12-27,30,True,3.6,0.1,-1.0,3.0,3.2,0.0,17.5,9.4,0.0,0.05448941413423795,0
8430,2021-04-17,30,True,14.4,0.9,17.4,0.0,12.1,1.8,2.3,8.55,6.25,0.565364654168652,1
8431,2023-08-25,26,True,26.4,0.0,28.0,3.9,26.1,0.0,7.8,0.0,0.0,0.05448941413423795,0
8432,2022-07-27,32,True,21.0,0.3,24.8,0.0,21.4,0.1,0.0,0.5,0.5,0.05812571743130018,0
8433,2025-06-14,29,True,21.0,0.0,24.8,2.6,22.1,0.0,5.2,0.0,0.0,0.05448941413423795,0
8434,2024-07-28,23,True,23.4,5.2,24.6,5.3,23.0,5.2,10.6,10.4,0.0,0.05448941413423795,0
8435,2023-08-08,18,False,18.4,0.3,20.5,5.6,16.4,0.2,11.95,3.2,0.0,0.05,1
8436,2020-02-09,22,True,5.4,0.0,8.7,0.0,5.7,1.6,6.65,11.35,4.7,0.43415586880139634,1
8437,2025-06-07,39,False,23.5,3.9,20.6,1.9,24.9,3.9,4.5,7.8,3.3,0.05,0
8438,2022-08-26,26,True,29.2,0.1,29.8,5.4,29.1,0.0,10.8,0.0,0.0,0.05448941413423795,1
8439,2025-08-09,30,True,25.4,0.0,16.2,6.0,25.4,0.0,14.9,0.0,0.0,0.05448941413423795,0
8440,2022-12-17,23,False,-7.1,0.0,-7.2,0.0,-7.6,1.4,14.6,17.6,3.0,0.05,0
8441,2024-04-12,19,True,16.2,1.4,20.3,3.1,17.5,0.0,7.05,2.25,0.0,0.05448941413423795,0
8442,2020-07-04,24,True,23.0,0.0,23.0,0.0,24.1,0.0,0.0,0.0,0.0,0.05448941413423795,1
8443,2024-07-16,19,True,30.9,5.2,38.6,10.5,29.4,4.2,21.0,8.4,0.0,0.05448941413423795,0
8444,2022-01-20,19,False,1.4,4.3,-4.1,10.2,0.0,5.6,33.45,22.2,0.0,0.05,0
8445,2022-03-10,50,True,0.2,0.0,1.5,9.9,0.2,1.2,30.05,13.3,0.0,0.05448941413423795,0
8446,2020-09-03,22,False,18.6,0.7,13.2,0.0,17.9,0.0,4.4,2.05,0.0,0.05,0
8447,2020-10-21,20,True,11.7,5.5,14.7,7.5,12.2,4.7,18.65,14.3,0.0,0.05448941413423795,0
8448,2021-03-12,66,True,7.1,2.0,6.5,6.4,9.5,1.1,20.55,8.45,0.0,0.05448941413423795,0
8449,2021-12-15,39,True,4.9,0.0,2.2,0.0,4.8,0.0,9.9,8.6,0.0,0.05448941413423795,0
8450,2025-06-21,23,False,22.2,0.0,20.4,0.0,22.0,0.8,0.8,1.6,0.8,0.05,0
8451,2022-05-10,32,False,18.6,0.0,22.0,0.0,18.9,0.0,0.0,1.55,1.55,0.05,1
8452,2024-06-21,24,True,25.4,0.0,26.1,1.7,26.9,2.3,3.4,4.6,1.2,0.0684630728048154,0
8453,2020-07-21,21,True,19.4,0.3,23.0,4.4,21.0,0.1,8.8,0.7,0.0,0.05448941413423795,0
8454,2023-07-31,33,True,23.0,5.1,16.9,4.8,23.0,4.4,12.15,8.8,0.0,0.05448941413423795,0
8455,2022-10-29,23,True,15.6,0.0,14.3,0.0,16.2,0.6,3.85,4.1,0.25,0.05604281844682625,0
8456,2025-10-12,27,True,12.4,0.7,13.7,7.6,12.2,2.1,19.35,9.1,0.0,0.05448941413423795,0
8457,2025-02-16,45,False,-2.6,0.8,-7.3,2.5,-1.4,0.0,19.65,11.7,0.0,0.05,0
8458,2022-09-07,42,True,18.8,0.0,18.1,6.6,20.0,0.0,15.15,1.0,0.0,0.05448941413423795,0
8459,2024-08-22,21,False,20.4,0.3,25.1,5.6,23.3,0.0,11.2,0.0,0.0,0.05,1
8460,2021-04-08,33,True,7.4,2.4,5.5,0.0,7.7,4.1,8.25,15.35,7.1,0.5869866820144964,1
8461,2023-06-26,18,True,24.8,0.1,28.3,0.0,23.2,0.5,0.0,1.0,1.0,0.06462834646727623,0
8462,2020-07-11,32,False,18.8,0.6,14.7,8.9,19.1,0.7,21.45,2.85,0.0,0.05,0
8463,2022-02-26,28,True,5.8,0.5,1.3,0.0,6.5,0.9,10.35,9.55,0.0,0.05448941413423795,0
8464,2021-06-23,31,True,26.0,4.1,30.9,1.9,25.1,7.5,3.8,15.0,11.2,0.59990272940966,1
8465,2024-06-14,23,False,18.7,0.0,18.5,0.0,18.0,0.0,1.75,2.0,0.25,0.05,0
8466,2022-11-27,93,True,2.8,0.6,2.0,0.0,-1.5,2.7,10.0,17.15,7.15,0.5877276087155323,1
8467,2024-07-23,19,True,23.8,1.9,20.8,1.8,23.8,3.1,4.2,6.2,2.0,0.09574498307165732,0
8468,2023-02-27,43,True,0.5,0.0,-0.7,0.8,-1.5,3.3,12.95,18.35,5.4,0.5135974921130011,1
8469,2020-07-25,19,True,21.5,0.3,19.4,0.6,22.3,0.7,2.5,1.4,0.0,0.05448941413423795,0
8470,2024-07-04,33,True,21.5,0.2,15.8,2.9,21.2,0.0,8.9,0.4,0.0,0.05448941413423795,0
8471,2024-12-30,34,True,4.1,0.3,1.8,6.1,4.8,1.7,22.3,12.0,0.0,0.05448941413423795,0
8472,2025-07-05,27,True,24.0,0.0,24.4,0.0,22.8,0.2,0.0,0.4,0.4,0.05721892508540655,0
8473,2023-07-08,22,True,24.7,0.0,18.6,10.3,23.5,2.0,22.3,4.0,0.0,0.05448941413423795,0
8474,2024-07-26,28,False,23.7,0.9,22.4,0.0,25.0,0.0,0.0,0.0,0.0,0.05,0
8475,2024-07-24,29,True,24.4,0.6,29.2,0.0,22.9,0.0,0.0,0.0,0.0,0.05448941413423795,0
8476,2020-11-22,75,True,6.3,4.5,4.2,6.6,8.0,4.0,22.1,15.0,0.0,0.05448941413423795,0
8477,2020-12-23,20,True,6.8,0.3,8.5,0.3,6.4,4.5,7.35,16.8,9.45,0.5992066772710967,0
8478,2020-07-06,21,False,22.8,2.6,21.8,10.9,22.7,3.1,21.9,6.2,0.0,0.05,0
8479,2021-11-14,30,True,5.4,0.6,11.0,12.9,6.1,0.0,31.3,7.95,0.0,0.05448941413423795,0
8480,2022-09-30,24,True,12.9,0.0,7.6,0.0,11.9,0.0,7.2,5.05,0.0,0.05448941413423795,0
8481,2025-12-24,25,True,-5.2,0.0,-4.4,4.9,-8.5,0.0,23.0,15.25,0.0,0.05448941413423795,0
8482,2022-08-09,46,False,21.0,0.4,19.3,0.0,21.5,0.0,1.35,0.25,0.0,0.05,0
8483,2024-06-23,15,True,18.1,1.6,21.5,4.8,17.5,2.6,9.85,7.45,0.0,0.05448941413423795,0
8484,2024-04-08,21,True,22.5,0.0,17.1,0.0,22.1,0.7,2.45,1.4,0.0,0.05448941413423795,0
8485,2021-05-19,17,True,14.4,0.9,15.2,2.6,13.4,3.1,8.6,10.5,1.9,0.09095736984131544,0
8486,2020-06-21,18,True,24.5,7.6,21.0,5.1,24.4,6.3,10.7,12.6,1.9,0.09095736984131544,0
8487,2023-06-07,120,False,27.0,0.0,23.5,0.0,27.6,0.0,0.0,0.0,0.0,0.05,0
8488,2024-05-04,35,False,25.0,0.0,22.9,4.4,26.0,0.0,8.8,0.0,0.0,0.05,0
8489,2025-12-25,43,True,-3.0,0.0,1.5,0.0,-0.7,4.1,10.25,19.55,9.3,0.5990504903588446,0
8490,2022-04-05,25,False,5.2,2.6,5.4,5.5,7.4,0.0,19.3,7.3,0.0,0.05,0
8491,2025-06-27,38,True,22.1,4.7,25.0,5.6,19.3,6.9,11.2,15.15,3.95,0.31675247410932444,0
8492,2022-06-10,16,False,23.0,1.7,25.7,0.0,23.8,0.0,0.0,0.0,0.0,0.05,0
8493,2024-03-24,45,True,6.2,1.9,10.3,7.6,5.3,1.0,21.05,10.35,0.0,0.05448941413423795,0
8494,2023-08-10,20,True,20.6,0.1,19.8,0.0,20.1,0.0,1.1,0.95,0.0,0.05448941413423795,0
8495,2020-06-14,22,False,18.3,1.3,17.5,0.0,18.9,1.6,2.25,4.75,2.5,0.05,0
8496,2020-07-16,33,False,22.0,5.9,18.6,0.1,22.2,8.0,1.9,16.0,14.1,0.05,0
8497,2020-03-16,30,False,8.4,0.5,10.7,0.0,9.6,1.1,5.65,8.4,2.75,0.05,0
8498,2022-05-20,27,False,24.6,0.2,21.7,4.1,24.3,0.0,8.35,0.0,0.0,0.05,0
8499,2024-07-17,18,True,27.0,0.0,25.8,3.9,28.7,1.0,7.8,2.0,0.0,0.05448941413423795,0
8500,2021-01-23,27,True,3.8,2.2,6.1,3.2,5.2,2.9,14.35,14.2,0.0,0.05448941413423795,0
8501,2023-08-19,43,True,29.3,1.6,29.6,3.5,27.9,4.2,7.0,8.4,1.4,0.07325937451311859,0
8502,2021-09-07,22,True,18.1,0.0,15.1,0.2,18.3,0.0,3.85,1.85,0.0,0.05448941413423795,1
8503,2024-09-17,54,True,25.4,0.0,29.1,1.9,25.0,0.0,3.8,0.0,0.0,0.05448941413423795,0
8504,2024-09-19,20,True,22.7,0.0,19.7,5.2,23.6,0.0,11.55,0.0,0.0,0.05448941413423795,0
8505,2024-08-22,26,True,20.4,0.3,25.1,5.6,23.3,0.0,11.2,0.0,0.0,0.05448941413423795,0
8506,2023-04-03,63,True,3.8,0.0,2.6,7.3,4.6,4.3,24.3,17.3,0.0,0.05448941413423795,0
8507,2021-09-03,21,True,18.7,0.2,18.5,10.8,18.6,0.0,23.35,1.7,0.0,0.05448941413423795,0
8508,2024-10-05,45,True,11.6,0.2,12.3,4.0,14.2,3.3,12.85,10.5,0.0,0.05448941413423795,0
8509,2021-03-13,86,True,6.9,5.0,6.3,8.7,4.8,4.0,25.25,16.6,0.0,0.05448941413423795,0
8510,2021-09-09,28,False,23.5,0.0,21.9,5.0,24.6,0.0,10.05,0.0,0.0,0.05,0
8511,2021-03-05,22,True,2.1,0.4,-0.7,4.3,-0.5,2.0,19.95,15.25,0.0,0.05448941413423795,0
8512,2024-01-29,20,True,3.8,0.0,0.6,0.5,5.7,0.0,11.7,8.15,0.0,0.05448941413423795,0
8513,2024-03-14,53,True,10.4,0.1,12.7,0.0,9.7,1.1,4.65,8.35,3.7,0.27602776126773426,0
8514,2023-11-11,52,False,7.9,0.6,6.9,1.7,9.9,4.7,10.95,15.45,4.5,0.05,0
8515,2022-07-22,59,True,31.9,0.1,31.1,0.0,28.6,1.6,0.0,3.2,3.2,0.20228300718158565,0
8516,2020-08-11,26,False,22.9,0.0,24.6,6.2,20.5,0.5,12.4,1.75,0.0,0.05,0
8517,2025-07-15,45,True,22.9,1.4,22.6,0.0,24.9,1.5,0.0,3.0,3.0,0.17731136907554035,0
8518,2023-01-31,26,True,2.2,1.4,2.7,0.0,2.7,3.6,9.65,16.85,7.2,0.5884272591387425,0
8519,2022-07-10,20,True,18.0,3.0,21.8,13.6,16.5,0.6,27.3,3.95,0.0,0.05448941413423795,0
8520,2023-07-29,48,False,24.8,0.1,24.2,0.0,23.5,0.0,0.0,0.0,0.0,0.05,0
8521,2021-04-06,67,True,4.7,0.6,6.6,0.0,4.8,2.7,7.7,14.0,6.3,0.5672615987129243,1
8522,2020-09-19,19,True,17.3,0.0,12.4,0.0,12.4,1.4,4.8,7.6,2.8,0.15534994170880712,0
8523,2022-07-09,19,True,19.8,0.8,18.9,0.0,21.4,0.2,1.55,0.7,0.0,0.05448941413423795,0
8524,2021-06-25,27,True,23.5,0.4,21.7,0.0,21.8,0.0,0.15,0.1,0.0,0.05448941413423795,0
8525,2021-07-16,43,False,28.5,7.5,25.9,4.9,29.8,7.4,9.8,14.8,5.0,0.05,0
8526,2025-06-22,18,True,20.5,0.0,20.1,2.0,19.4,0.5,4.95,2.3,0.0,0.05448941413423795,0
8527,2023-04-25,29,True,13.1,3.9,17.0,4.4,11.2,4.3,11.3,14.0,2.7,0.14550565586045278,0
8528,2022-11-04,21,True,8.9,0.0,12.1,7.5,9.2,0.0,19.95,6.4,0.0,0.05448941413423795,0
8529,2024-03-25,37,True,8.9,0.4,10.3,0.0,9.6,0.1,5.85,6.4,0.55,0.05862030843632672,0
8530,2025-09-02,20,True,26.9,1.9,23.4,0.8,28.8,1.3,1.6,2.6,1.0,0.06462834646727623,0
8531,2020-08-26,38,True,20.0,6.2,16.9,0.0,19.0,7.3,2.55,16.1,13.55,0.599994201130332,1
8532,2025-01-01,25,True,6.7,0.7,7.1,0.0,8.8,0.5,7.45,7.6,0.15,0.05536616609350325,0
8533,2023-07-23,19,False,21.4,0.1,21.6,0.0,21.9,0.0,0.2,0.05,0.0,0.05,0
8534,2020-10-18,27,True,8.4,1.7,5.0,0.0,7.7,0.2,8.5,7.55,0.0,0.05448941413423795,0
8535,2021-09-18,16,False,11.9,9.1,17.5,13.2,10.4,9.9,28.65,25.6,0.0,0.05,1
8536,2022-10-30,21,False,13.6,0.0,6.7,0.0,14.6,0.0,7.65,3.7,0.0,0.05,1
8537,2024-03-31,31,True,22.3,0.0,23.8,0.0,22.0,0.3,0.0,0.6,0.6,0.05914449585933489,0
8538,2021-07-13,16,True,29.2,0.1,26.7,2.7,28.6,3.2,5.4,6.4,1.0,0.06462834646727623,0
8539,2023-05-10,15,False,17.5,0.0,17.6,0.0,17.3,0.4,2.2,3.15,0.95,0.05,1
8540,2024-03-08,15,False,4.6,0.0,9.0,0.0,3.9,2.0,6.5,13.05,6.55,0.05,0
8541,2022-08-30,54,True,21.5,0.7,15.8,4.4,22.8,0.0,11.9,0.0,0.0,0.05448941413423795,0
8542,2025-04-19,25,True,20.0,0.0,19.6,2.9,17.7,3.6,7.0,9.35,2.35,0.1167253608404553,1
8543,2025-05-11,22,True,11.9,0.1,11.5,7.0,16.6,0.6,19.25,3.9,0.0,0.05448941413423795,0
8544,2022-09-26,43,True,17.1,0.0,23.0,0.0,18.0,1.4,0.0,4.8,4.8,0.44771699281841437,0
8545,2025-09-28,22,False,14.8,0.2,7.7,6.2,13.2,1.4,19.55,7.2,0.0,0.05,0
8546,2020-07-12,30,True,17.3,0.8,23.7,0.0,15.4,0.0,0.0,3.3,3.3,0.21584413119860363,0
8547,2020-01-12,26,False,3.5,0.0,-1.3,0.0,2.8,0.0,11.65,9.6,0.0,0.05,0
8548,2022-06-09,22,True,25.0,2.5,23.6,0.9,26.2,0.0,1.8,0.0,0.0,0.05448941413423795,0
8549,2023-08-13,30,True,28.4,0.3,27.2,7.0,28.5,3.7,14.0,7.4,0.0,0.05448941413423795,1
8550,2023-09-16,38,True,20.4,0.0,18.2,3.0,19.5,1.4,7.9,4.05,0.0,0.05448941413423795,0
8551,2022-10-09,24,True,13.1,0.6,13.9,2.6,16.2,0.0,9.25,2.9,0.0,0.05448941413423795,0
8552,2020-09-11,22,False,16.2,0.0,9.1,2.2,13.9,0.6,10.85,5.25,0.0,0.05,0
8553,2021-01-15,23,True,-6.3,0.7,-9.8,1.2,-7.6,0.1,18.3,15.0,0.0,0.05448941413423795,0
8554,2025-03-09,16,False,14.7,0.0,10.5,0.0,14.6,1.7,5.75,7.1,1.35,0.05,0
8555,2025-05-06,30,False,13.1,0.0,15.5,5.1,11.7,0.0,13.45,5.15,0.0,0.05,0
8556,2024-01-28,18,True,4.0,0.0,5.3,0.0,1.7,0.0,8.35,10.15,1.8,0.08663441956629986,0
8557,2023-12-24,35,True,1.8,3.0,6.9,3.4,5.7,0.8,14.35,9.75,0.0,0.05448941413423795,0
8558,2023-08-09,25,False,19.5,0.9,19.4,0.0,17.9,1.9,1.3,5.85,4.55,0.05,0
8559,2021-05-14,27,True,18.2,1.0,19.9,7.3,16.1,0.5,15.65,3.95,0.0,0.05448941413423795,0
8560,2022-08-06,37,False,21.9,1.6,22.8,1.2,21.8,3.3,2.4,6.7,4.3,0.05,0
8561,2024-04-18,19,True,7.1,2.3,9.9,2.2,6.3,2.3,10.45,12.45,2.0,0.09574498307165732,0
8562,2023-05-19,31,True,13.8,1.8,15.2,4.7,12.6,2.3,12.8,9.3,0.0,0.05448941413423795,0
8563,2020-03-08,30,False,5.9,0.3,4.2,0.0,7.4,0.7,8.9,8.7,0.0,0.05,0
8564,2025-09-05,24,False,27.2,0.6,24.8,0.0,26.3,1.2,0.0,2.4,2.4,0.05,0
8565,2025-02-11,19,False,-4.0,0.0,5.2,0.9,-5.6,1.5,10.2,16.8,6.6,0.05,0
8566,2021-08-04,35,True,19.9,3.1,19.1,0.0,19.3,0.0,1.45,1.35,0.0,0.05448941413423795,0
8567,2023-09-01,37,False,18.2,0.4,16.1,0.4,18.5,4.1,3.75,9.95,6.2,0.05,0
8568,2025-07-30,27,True,21.5,0.0,18.6,0.0,20.7,0.0,1.7,0.65,0.0,0.05448941413423795,0
8569,2020-08-07,19,True,27.4,0.0,32.0,7.0,27.5,3.1,14.0,6.2,0.0,0.05448941413423795,0
8570,2023-01-14,22,False,6.3,0.0,13.6,4.5,9.2,0.0,13.2,6.4,0.0,0.05,0
8571,2022-09-09,26,True,12.7,7.8,17.5,3.5,11.2,5.8,9.25,17.0,7.75,0.5939571815531738,1
8572,2022-07-15,37,True,18.2,0.8,17.2,4.6,17.4,2.9,11.6,8.1,0.0,0.05448941413423795,0
8573,2025-01-08,17,True,2.3,0.7,1.4,0.0,1.4,0.0,10.3,10.3,0.0,0.05448941413423795,0
8574,2022-06-09,21,True,25.0,2.5,23.6,0.9,26.2,0.0,1.8,0.0,0.0,0.05448941413423795,0
8575,2020-06-28,22,False,26.0,1.2,26.8,0.0,30.1,0.1,0.0,0.2,0.2,0.05,0
8576,2020-06-30,25,True,20.5,6.5,18.5,9.0,19.2,7.5,19.75,16.4,0.0,0.05448941413423795,0
8577,2020-06-02,18,False,17.0,0.1,15.9,9.0,17.3,2.3,21.05,6.95,0.0,0.05,0
8578,2022-07-13,24,False,24.2,0.0,21.5,8.6,26.0,0.0,17.45,0.0,0.0,0.05,0
8579,2024-06-14,23,True,18.7,0.0,18.5,0.0,18.0,0.0,1.75,2.0,0.25,0.05604281844682625,0
8580,2021-05-16,19,True,17.4,9.6,15.7,19.9,20.3,9.3,42.95,19.45,0.0,0.05448941413423795,0
8581,2023-10-20,25,True,4.1,9.6,6.5,6.8,4.1,13.8,21.35,36.55,15.2,0.5999991993472117,0
8582,2024-03-16,21,False,14.3,1.2,18.7,0.0,15.1,0.0,1.65,3.45,1.8,0.05,0
8583,2021-07-29,33,True,25.0,1.9,26.8,5.6,21.7,2.8,11.2,5.75,0.0,0.05448941413423795,0
8584,2023-08-12,19,False,24.4,0.0,22.3,0.0,24.1,0.0,0.0,0.0,0.0,0.05,0
8585,2024-03-09,27,True,5.8,0.0,7.2,0.0,4.1,3.4,7.4,15.75,8.35,0.5970419640543834,1
8586,2022-09-21,20,True,14.4,0.6,16.5,0.0,12.9,0.0,2.75,4.55,1.8,0.08663441956629986,0
8587,2022-01-15,21,True,2.8,0.0,3.1,0.0,1.7,0.0,9.45,10.15,0.7,0.06028858047489504,0
8588,2023-09-03,30,True,21.3,0.0,17.0,0.0,21.3,0.0,2.5,0.35,0.0,0.05448941413423795,0
8589,2025-10-11,29,False,14.9,0.4,11.3,0.0,14.1,0.0,5.35,3.95,0.0,0.05,0
8590,2022-08-04,22,False,28.0,0.0,26.1,0.9,25.7,0.9,1.8,1.8,0.0,0.05,0
8591,2022-06-22,24,True,21.9,0.0,26.7,0.0,23.8,2.6,0.0,5.2,5.2,0.49465005829119296,1
8592,2022-09-18,17,True,14.1,2.7,16.7,0.0,11.0,2.0,2.65,9.5,6.85,0.5825780743915191,1
8593,2020-07-12,57,True,17.3,0.8,23.7,0.0,15.4,0.0,0.0,3.3,3.3,0.21584413119860363,1
8594,2023-06-16,37,True,23.6,0.4,21.5,0.0,24.4,0.0,0.25,0.0,0.0,0.05448941413423795,0
8595,2021-12-17,36,True,4.2,0.1,7.8,0.0,4.4,0.0,7.1,8.8,1.7,0.08273840128707585,0
8596,2020-09-06,17,True,18.0,0.3,20.9,0.0,18.6,3.1,0.55,7.9,7.35,0.5903000128131526,1
8597,2022-09-21,21,True,14.4,0.6,16.5,0.0,12.9,0.0,2.75,4.55,1.8,0.08663441956629986,0
8598,2020-01-12,23,True,3.5,0.0,-1.3,0.0,2.8,0.0,11.65,9.6,0.0,0.05448941413423795,0
8599,2022-07-04,16,False,26.4,1.0,27.4,0.0,26.8,2.1,0.0,4.2,4.2,0.05,0
8600,2020-08-18,41,True,22.0,4.0,22.2,0.0,20.9,3.5,0.0,7.55,7.55,0.5923408978314249,0
8601,2020-03-29,59,True,6.8,1.4,11.3,0.0,6.0,0.0,5.35,8.0,2.65,0.14086267860483803,0
8602,2024-11-29,92,True,4.5,0.1,10.1,0.0,4.8,1.2,5.95,11.0,5.05,0.47846435927889674,0
8603,2025-07-21,19,False,26.1,1.1,19.8,4.2,26.4,0.0,9.5,0.0,0.0,0.05,0
8604,2021-05-30,28,True,16.2,0.2,18.3,8.6,17.3,0.2,19.05,2.75,0.0,0.05448941413423795,0
8605,2023-05-27,54,True,16.9,0.0,18.0,0.0,16.0,4.5,2.0,12.0,10.0,0.5995896841413899,1
8606,2021-08-25,24,False,17.5,0.9,16.7,0.0,18.8,0.8,2.65,3.2,0.55,0.05,0
8607,2022-12-10,21,True,-0.6,0.0,-4.2,5.5,0.9,0.0,24.1,10.55,0.0,0.05448941413423795,0
8608,2022-08-15,16,True,29.7,4.9,31.2,2.7,30.4,3.1,5.4,6.2,0.8,0.06157274086125756,0
8609,2021-08-14,48,True,23.9,0.1,19.1,0.0,23.2,0.0,1.45,0.0,0.0,0.05448941413423795,0
8610,2024-05-04,26,False,25.0,0.0,22.9,4.4,26.0,0.0,8.8,0.0,0.0,0.05,0
8611,2020-09-12,20,True,21.2,0.0,11.3,0.0,20.5,0.0,5.35,0.75,0.0,0.05448941413423795,0
8612,2020-06-14,30,True,18.3,1.3,17.5,0.0,18.9,1.6,2.25,4.75,2.5,0.1280180856952683,0
8613,2024-08-12,28,True,21.0,0.1,19.3,8.7,22.8,0.6,18.75,1.2,0.0,0.05448941413423795,0
8614,2023-12-30,28,True,6.1,6.7,-1.3,16.6,7.1,7.8,44.85,23.05,0.0,0.05448941413423795,0
8615,2022-12-29,24,True,7.1,3.4,7.0,3.2,7.2,6.4,13.9,20.2,6.3,0.5672615987129243,1
8616,2022-09-23,66,True,13.6,0.2,11.5,0.0,16.3,2.0,5.25,6.85,1.6,0.07923312501893505,0
8617,2022-12-24,25,True,2.6,0.1,1.3,4.6,2.2,0.0,19.55,9.9,0.0,0.05448941413423795,0
8618,2022-08-16,66,True,27.7,1.8,21.7,0.0,28.6,3.5,0.15,7.0,6.85,0.5825780743915191,1
8619,2022-06-24,34,True,25.6,0.0,28.8,1.5,25.7,1.2,3.0,2.4,0.0,0.05448941413423795,0
8620,2023-01-01,31,True,14.1,0.4,21.0,2.1,14.2,0.0,4.7,3.9,0.0,0.05448941413423795,0
8621,2023-04-16,25,True,7.9,7.1,5.4,2.0,7.3,6.9,12.3,21.15,8.85,0.5983726465129511,0
8622,2024-04-03,43,True,7.3,0.7,11.7,0.0,7.0,0.0,5.15,7.5,2.35,0.1167253608404553,0
8623,2024-06-04,27,True,21.9,0.0,18.0,0.0,22.3,1.3,2.0,2.6,0.6,0.05914449585933489,0
8624,2022-06-05,19,True,21.0,0.0,25.5,0.0,21.9,0.5,0.0,1.05,1.05,0.06550740838357842,0
8625,2022-07-18,19,False,19.3,4.9,20.0,0.0,19.2,3.7,1.0,8.8,7.8,0.05,0
8626,2022-05-29,32,False,13.7,5.1,15.2,0.0,15.5,8.5,3.4,20.25,16.85,0.05,0
8627,2023-05-16,19,False,16.5,2.0,7.6,10.6,14.4,2.8,28.4,9.4,0.0,0.05,0
8628,2022-09-04,26,True,19.0,0.0,19.4,0.0,15.4,0.0,1.3,3.3,2.0,0.09574498307165732,0
8629,2025-06-19,46,True,17.9,0.2,25.1,2.3,17.9,0.0,4.6,2.05,0.0,0.05448941413423795,0
8630,2024-04-20,30,False,5.0,6.6,8.0,14.9,3.1,8.2,36.8,25.85,0.0,0.05,0
8631,2025-06-29,20,True,23.5,1.2,16.7,0.0,23.5,0.0,2.65,0.0,0.0,0.05448941413423795,0
8632,2024-06-02,57,True,23.0,4.9,24.6,7.9,22.7,5.0,15.8,10.0,0.0,0.05448941413423795,0
8633,2025-09-26,34,False,14.1,0.0,15.1,7.8,14.0,0.4,19.05,4.8,0.0,0.05,0
8634,2023-09-24,44,True,19.2,0.0,17.9,7.5,19.4,0.0,17.05,1.3,0.0,0.05448941413423795,0
8635,2025-09-17,16,True,16.9,0.2,17.0,4.2,16.1,0.1,10.9,3.15,0.0,0.05448941413423795,0
8636,2020-12-01,30,True,0.9,0.0,1.3,6.7,0.7,1.2,23.75,13.05,0.0,0.05448941413423795,0
8637,2020-06-14,40,False,18.3,1.3,17.5,0.0,18.9,1.6,2.25,4.75,2.5,0.05,0
8638,2023-07-17,70,False,28.7,1.5,33.4,5.1,30.0,0.5,10.2,1.0,0.0,0.05,0
8639,2025-11-01,17,False,10.2,0.0,7.7,2.0,10.2,0.0,11.15,5.9,0.0,0.05,0
8640,2022-07-23,50,True,26.8,4.5,26.1,13.2,27.5,0.7,26.4,1.4,0.0,0.05448941413423795,0
8641,2021-06-06,68,True,22.6,0.0,20.9,0.0,21.6,0.7,0.55,1.6,1.05,0.06550740838357842,0
8642,2023-03-23,16,True,15.9,2.1,15.8,0.0,15.8,2.4,3.1,7.9,4.8,0.44771699281841437,0
8643,2023-10-28,33,True,5.0,0.0,0.7,0.0,3.0,2.5,10.65,14.5,3.85,0.30031660919453096,1
8644,2021-10-29,35,False,12.8,0.0,14.0,0.0,15.1,0.4,4.0,4.25,0.25,0.05,0
8645,2024-06-09,23,True,20.7,1.2,23.6,11.6,18.5,1.4,23.2,4.55,0.0,0.05448941413423795,0
8646,2025-10-02,22,True,10.6,0.0,19.3,2.2,9.2,0.0,5.75,6.4,0.65,0.05969998718684748,0
8647,2025-06-28,36,True,20.8,0.2,23.4,0.0,21.1,0.0,0.0,0.45,0.45,0.05765910216857522,0
8648,2021-09-11,21,True,24.0,0.0,22.8,1.5,24.3,0.0,3.0,0.0,0.0,0.05448941413423795,0
8649,2021-12-10,24,True,0.8,5.5,6.8,0.2,3.3,4.7,8.0,18.75,10.75,0.5998331041334842,1
8650,2022-05-22,39,True,11.2,4.6,9.8,10.8,9.1,1.6,27.7,9.65,0.0,0.05448941413423795,0
8651,2022-06-25,73,True,26.9,0.0,32.4,0.0,24.9,0.0,0.0,0.0,0.0,0.05448941413423795,0
8652,2020-08-11,34,True,22.9,0.0,24.6,6.2,20.5,0.5,12.4,1.75,0.0,0.05448941413423795,0
8653,2024-08-05,28,True,21.1,4.1,19.8,4.7,22.6,1.3,10.5,2.6,0.0,0.05448941413423795,0
8654,2022-04-30,22,False,13.2,0.0,14.3,0.0,12.3,0.0,3.85,4.85,1.0,0.05,0
8655,2025-06-07,19,True,23.5,3.9,20.6,1.9,24.9,3.9,4.5,7.8,3.3,0.21584413119860363,0
8656,2025-08-03,47,True,27.0,4.3,28.8,7.9,26.4,5.3,15.8,10.6,0.0,0.05448941413423795,0
8657,2020-03-29,25,True,6.8,1.4,11.3,0.0,6.0,0.0,5.35,8.0,2.65,0.14086267860483803,0
8658,2025-11-19,48,True,3.9,0.2,8.3,0.0,1.4,0.6,6.85,11.5,4.65,0.42712406266603964,0
8659,2024-06-02,23,False,23.0,4.9,24.6,7.9,22.7,5.0,15.8,10.0,0.0,0.05,0
8660,2023-03-18,21,False,9.1,0.0,9.4,3.6,9.3,0.0,13.5,6.35,0.0,0.05,0
